destination,year,month,month_name,avg_temp_c,total_rainfall_mm,rainy_days,avg_humidity_pct,sunshine_hours,weather_suitability_score,season,is_peak_national,is_best_period_for_dest,holiday_count,holiday_factor,tourism_event_score,event_attractiveness,ref_crowd_ratio,ref_crowd_level,travel_suitability_score,suitability_label,dest_type,climate_zone,elevation_m,avg_stay_days,accessibility_score,weather_component,season_component,event_component,holiday_component,access_component,weather_verdict,rain_risk,comfort_index,festival_name,best_activities,packing_advice,things_to_note,sea_condition,recommendation_summary
Nuwara Eliya,2015,9,September,16.8,268.4,17,85.7,4.0,0.3656,southwest_monsoon,0,0,0,0.0,0,0.0,0.1155,LOW,0.3045,AVOID,nature,highland,1868,7,0.8,0.1645,0.06,0.0,0.0,0.08,Poor,High,55.8,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,September is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2015,10,October,16.1,371.1,22,83.9,3.6,0.2659,northeast_monsoon,0,0,0,0.0,0,0.0,0.1157,LOW,0.2597,AVOID,nature,highland,1868,7,0.8,0.1197,0.06,0.0,0.0,0.08,Poor,Very High,55.2,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,October is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2015,11,November,15.9,386.9,21,88.5,3.5,0.2498,northeast_monsoon,0,0,1,0.3333,0,0.0,0.1462,LOW,0.2857,AVOID,nature,highland,1868,7,0.8,0.1124,0.06,0.0,0.0333,0.08,Poor,Very High,50.9,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,November is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2015,12,December,14.7,249.6,16,83.9,5.0,0.4034,dry_season,1,0,2,0.6667,0,0.0,0.192,LOW,0.3882,AVOID,nature,highland,1868,7,0.8,0.1815,0.06,0.0,0.0667,0.08,Fair,High,51.0,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,December is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,1,January,15.1,146.9,15,82.3,5.4,0.5031,dry_season,1,0,1,0.3333,0,0.0,0.1748,LOW,0.3997,AVOID,nature,highland,1868,7,0.8,0.2264,0.06,0.0,0.0333,0.08,Fair,Moderate,53.5,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings,Favourable conditions with no major concerns,Not applicable,January is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,2,February,15.2,102.8,11,81.5,5.8,0.5507,dry_season,1,0,1,0.3333,0,0.0,0.1482,LOW,0.4211,AVOID,nature,highland,1868,7,0.8,0.2478,0.06,0.0,0.0333,0.08,Fair,Moderate,54.4,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings,Favourable conditions with no major concerns,Not applicable,February is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,3,March,17.2,165.9,14,80.4,5.7,0.4925,dry_season,1,1,0,0.0,0,0.0,0.1868,LOW,0.5016,GOOD,nature,highland,1868,7,0.8,0.2216,0.2,0.0,0.0,0.08,Fair,Moderate,61.3,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,Favourable conditions with no major concerns,Not applicable,March is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2016,4,April,17.8,315.0,18,80.4,5.4,0.3537,dry_season,1,1,3,1.0,2,1.0,0.2113,LOW,0.6892,GOOD,nature,highland,1868,7,0.8,0.1592,0.2,0.15,0.1,0.08,Poor,Very High,63.1,April Season (Little England),Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|April Season (Little England) brings vibrant atmosphere but larger crowds",Not applicable,April is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2016,5,May,17.6,279.3,23,83.4,4.7,0.3707,southwest_monsoon,0,1,1,0.3333,0,0.0,0.0862,LOW,0.4801,GOOD,nature,highland,1868,7,0.8,0.1668,0.2,0.0,0.0333,0.08,Poor,High,60.1,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,May is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2016,6,June,16.2,281.2,21,83.7,4.0,0.3543,southwest_monsoon,0,1,0,0.0,0,0.0,0.0855,LOW,0.4394,AVOID,nature,highland,1868,7,0.8,0.1594,0.2,0.0,0.0,0.08,Poor,High,55.6,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,June is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,7,July,16.2,430.7,26,88.2,3.9,0.2193,southwest_monsoon,0,1,0,0.0,0,0.0,0.148,LOW,0.3787,AVOID,nature,highland,1868,7,0.8,0.0987,0.2,0.0,0.0,0.08,Poor,Very High,52.0,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,July is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,8,August,16.4,305.9,22,87.6,4.2,0.3365,southwest_monsoon,0,1,0,0.0,0,0.0,0.1545,LOW,0.4314,AVOID,nature,highland,1868,7,0.8,0.1514,0.2,0.0,0.0,0.08,Poor,Very High,53.1,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,August is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,9,September,16.6,328.4,19,88.1,4.1,0.3144,southwest_monsoon,0,0,0,0.0,0,0.0,0.1243,LOW,0.2815,AVOID,nature,highland,1868,7,0.8,0.1415,0.06,0.0,0.0,0.08,Poor,Very High,53.3,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,September is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,10,October,16.1,395.6,26,87.9,3.8,0.2484,northeast_monsoon,0,0,0,0.0,0,0.0,0.1418,LOW,0.2518,AVOID,nature,highland,1868,7,0.8,0.1118,0.06,0.0,0.0,0.08,Poor,Very High,52.0,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,October is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,11,November,15.8,412.0,23,86.0,4.5,0.2485,northeast_monsoon,0,0,1,0.3333,0,0.0,0.1478,LOW,0.2852,AVOID,nature,highland,1868,7,0.8,0.1118,0.06,0.0,0.0333,0.08,Poor,Very High,52.6,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,November is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2016,12,December,14.6,193.4,17,83.6,4.8,0.4491,dry_season,1,0,2,0.6667,0,0.0,0.2042,LOW,0.4088,AVOID,nature,highland,1868,7,0.8,0.2021,0.06,0.0,0.0667,0.08,Fair,High,50.9,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,December is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2017,1,January,15.1,141.0,16,82.1,5.2,0.5041,dry_season,1,0,1,0.3333,0,0.0,0.1697,LOW,0.4002,AVOID,nature,highland,1868,7,0.8,0.2268,0.06,0.0,0.0333,0.08,Fair,Moderate,53.6,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings,Favourable conditions with no major concerns,Not applicable,January is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2017,2,February,15.2,84.2,9,80.2,6.1,0.5736,dry_season,1,0,1,0.3333,0,0.0,0.1577,LOW,0.4315,AVOID,nature,highland,1868,7,0.8,0.2581,0.06,0.0,0.0333,0.08,Fair,Moderate,55.4,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings,Favourable conditions with no major concerns,Not applicable,February is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2017,3,March,17.5,161.3,15,78.3,5.9,0.5008,dry_season,1,1,0,0.0,0,0.0,0.1633,LOW,0.5054,GOOD,nature,highland,1868,7,0.8,0.2254,0.2,0.0,0.0,0.08,Fair,Moderate,63.9,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,Favourable conditions with no major concerns,Not applicable,March is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2017,4,April,17.8,207.9,15,81.3,5.2,0.4447,dry_season,1,1,3,1.0,2,1.0,0.1943,LOW,0.7301,BEST,nature,highland,1868,7,0.8,0.2001,0.2,0.15,0.1,0.08,Fair,High,62.4,April Season (Little England),Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|April Season (Little England) brings vibrant atmosphere but larger crowds",Not applicable,April is one of the best times to visit Nuwara Eliya. Conditions are highly favourable.
Nuwara Eliya,2017,5,May,17.7,259.2,21,86.9,4.6,0.3864,southwest_monsoon,0,1,1,0.3333,0,0.0,0.0973,LOW,0.4872,GOOD,nature,highland,1868,7,0.8,0.1739,0.2,0.0,0.0333,0.08,Poor,High,57.6,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,May is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2017,6,June,16.4,227.8,19,87.6,4.1,0.4038,southwest_monsoon,0,1,0,0.0,0,0.0,0.0835,LOW,0.4617,GOOD,nature,highland,1868,7,0.8,0.1817,0.2,0.0,0.0,0.08,Fair,High,53.1,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,June is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2017,7,July,15.9,236.6,24,86.8,4.1,0.396,southwest_monsoon,0,1,0,0.0,0,0.0,0.1677,LOW,0.4582,GOOD,nature,highland,1868,7,0.8,0.1782,0.2,0.0,0.0,0.08,Fair,High,52.3,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,July is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2017,8,August,15.8,234.5,17,87.4,4.4,0.4042,southwest_monsoon,0,1,0,0.0,0,0.0,0.1782,LOW,0.4619,GOOD,nature,highland,1868,7,0.8,0.1819,0.2,0.0,0.0,0.08,Fair,High,51.5,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,August is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2017,9,September,16.9,285.8,17,89.4,4.2,0.3544,southwest_monsoon,0,0,0,0.0,0,0.0,0.117,LOW,0.2995,AVOID,nature,highland,1868,7,0.8,0.1595,0.06,0.0,0.0,0.08,Poor,High,53.2,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,September is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2017,10,October,16.4,357.9,20,85.2,3.5,0.2756,northeast_monsoon,0,0,0,0.0,0,0.0,0.1175,LOW,0.264,AVOID,nature,highland,1868,7,0.8,0.124,0.06,0.0,0.0,0.08,Poor,Very High,55.0,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,October is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2017,11,November,15.9,411.9,17,88.9,3.7,0.2318,northeast_monsoon,0,0,1,0.3333,0,0.0,0.1637,LOW,0.2776,AVOID,nature,highland,1868,7,0.8,0.1043,0.06,0.0,0.0333,0.08,Poor,Very High,50.6,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,November is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2017,12,December,15.1,185.7,16,87.7,5.2,0.4644,dry_season,1,0,2,0.6667,0,0.0,0.2135,LOW,0.4157,AVOID,nature,highland,1868,7,0.8,0.209,0.06,0.0,0.0667,0.08,Fair,High,49.1,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives|High humidity may feel uncomfortable midday",Not applicable,December is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2018,1,January,15.5,117.5,13,83.5,5.8,0.5377,dry_season,1,0,1,0.3333,0,0.0,0.2062,LOW,0.4153,AVOID,nature,highland,1868,7,0.8,0.242,0.06,0.0,0.0333,0.08,Fair,Moderate,53.7,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings,Favourable conditions with no major concerns,Not applicable,January is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2018,2,February,15.9,103.2,10,77.5,6.6,0.5672,dry_season,1,0,1,0.3333,0,0.0,0.1675,LOW,0.4286,AVOID,nature,highland,1868,7,0.8,0.2552,0.06,0.0,0.0333,0.08,Fair,Moderate,59.7,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings,Favourable conditions with no major concerns,Not applicable,February is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2018,3,March,17.3,121.7,12,77.3,6.6,0.5508,dry_season,1,1,0,0.0,0,0.0,0.1915,LOW,0.5279,GOOD,nature,highland,1868,7,0.8,0.2479,0.2,0.0,0.0,0.08,Fair,Moderate,64.1,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings,Favourable conditions with no major concerns,Not applicable,March is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2018,4,April,18.0,177.1,17,79.7,5.0,0.4678,dry_season,1,1,3,1.0,2,1.0,0.2452,LOW,0.7405,BEST,nature,highland,1868,7,0.8,0.2105,0.2,0.15,0.1,0.08,Fair,Moderate,64.2,April Season (Little England),Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,April Season (Little England) brings vibrant atmosphere but larger crowds,Not applicable,April is one of the best times to visit Nuwara Eliya. Conditions are highly favourable.
Nuwara Eliya,2018,5,May,17.4,259.5,19,87.0,4.9,0.3925,southwest_monsoon,0,1,1,0.3333,0,0.0,0.093,LOW,0.49,GOOD,nature,highland,1868,7,0.8,0.1766,0.2,0.0,0.0333,0.08,Poor,High,56.6,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,May is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2018,6,June,16.6,256.4,20,87.5,4.3,0.3826,southwest_monsoon,0,1,0,0.0,0,0.0,0.1033,LOW,0.4522,GOOD,nature,highland,1868,7,0.8,0.1722,0.2,0.0,0.0,0.08,Poor,High,53.8,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,June is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2018,7,July,16.7,303.1,25,86.7,4.0,0.3348,southwest_monsoon,0,1,0,0.0,0,0.0,0.1722,LOW,0.4307,AVOID,nature,highland,1868,7,0.8,0.1507,0.2,0.0,0.0,0.08,Poor,Very High,54.7,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,July is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2018,8,August,16.9,237.8,22,88.0,4.4,0.4013,southwest_monsoon,0,1,0,0.0,0,0.0,0.2073,LOW,0.4606,GOOD,nature,highland,1868,7,0.8,0.1806,0.2,0.0,0.0,0.08,Fair,High,54.3,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,August is a good time to visit Nuwara Eliya with generally pleasant conditions.
Nuwara Eliya,2018,9,September,17.2,283.9,16,84.9,4.1,0.354,southwest_monsoon,0,0,0,0.0,0,0.0,0.124,LOW,0.2993,AVOID,nature,highland,1868,7,0.8,0.1593,0.06,0.0,0.0,0.08,Poor,High,57.7,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,September is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
Nuwara Eliya,2018,10,October,16.0,421.3,19,86.4,3.5,0.2192,northeast_monsoon,0,0,0,0.0,0,0.0,0.1202,LOW,0.2386,AVOID,nature,highland,1868,7,0.8,0.0986,0.06,0.0,0.0,0.08,Poor,Very High,52.9,,Tea plantation tours|Gregory Lake|Horton Plains trip|Strawberry farms,Warm layers for cool highland evenings|Rain jacket or umbrella|Waterproof footwear,"Expect frequent rain showers, plan indoor alternatives",Not applicable,October is not ideal for Nuwara Eliya. Consider visiting during a more favourable period.
